id,addr,catfathername,catname,block,rootid,price_value,date,sq_price_value,area,winloss
633884,7/F Room B,Kowloon City,Billionnaire Avant,,2,11800000,7/6/2018,13532.11,872ft<sup>2</sup>,24
633883,TOWER 7 1#/F Room C,Ho Man Tin,One Homantin,TOWER 7,2,10997000,7/6/2018,0,,
633882,BLOCK B 1#/F Room 1,Tsim Sha Tsui,Hankow Centre,BLOCK B,2,12200000,7/6/2018,12200,1000ft<sup>2</sup>,352
633881,NO.1 HUMBERT STREET 1#/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.1 HUMBERT STREET,2,7500000,7/6/2018,11029.41,680ft<sup>2</sup>,
633880,TOWER 2 1#/F Room C,Cheung Sha Wan,Heya Green,TOWER 2,2,6800000,7/6/2018,11971.83,568ft<sup>2</sup>,67
633879,BLOCK 5 4#/F Room F,Lai Chi Kok,AquaMarine,BLOCK 5,2,9450000,7/6/2018,14274.92,662ft<sup>2</sup>,112
633878,BLOCK 2A 1#/F Room B,Kowloon Station,The Arch,BLOCK 2A,2,38000000,7/6/2018,28337.06,1341ft<sup>2</sup>,106
633877,TOWER 7 1/F Room A,Ho Man Tin,The Zumurud,TOWER 7,2,38851000,7/6/2018,0,,
633876,TOWER 7 1#/F Room A,Ho Man Tin,The Zumurud,TOWER 7,2,43654000,7/6/2018,0,,
633875,TOWER 7 1#/F Room A,Ho Man Tin,The Zumurud,TOWER 7,2,43572000,7/6/2018,0,,
633874,TOWER 6 2/F Room A,Ho Man Tin,The Zumurud,TOWER 6,2,37540000,7/6/2018,0,,
633873,TOWER 6 6/F Room E,Olympic,Harbour Green,TOWER 6,2,8000000,7/6/2018,12882.45,621ft<sup>2</sup>,16
633872,7/F Room B,To Kwa Wan,My Place,,2,5200000,7/6/2018,0,,36
633871,1/F Room A,Sham Shui Po,Wing Lee Mansion,,2,5400000,7/6/2018,0,,170
633870,BLOCK H 2#/F Room H3,Kowloon Bay,Tak Bo Garden,BLOCK H,2,5200000,7/6/2018,13098.24,397ft<sup>2</sup>,65
633869,1#/F Room A,Cheung Sha Wan,Art Court,,2,3930000,7/6/2018,10155.04,387ft<sup>2</sup>,159
633868,4/F Room 3,Yau Ma Tei,Cheung Hing Building,,2,4700000,7/6/2018,0,,591
633867,TOWER 10 2#/F Room F,Ho Man Tin,Mantin Heights,TOWER 10,2,15631500,7/6/2018,0,,
633866,TOWER 6 2#/F Room C,Yau Ma Tei,The Coronation,TOWER 6,2,9000000,7/6/2018,17647.06,510ft<sup>2</sup>,29
633865,BLOCK B2 1#/F Room C,Ho Man Tin,Perth Apartments,BLOCK B2,2,17680000,7/6/2018,0,,111
633864,BLOCK B 5/F Room 7,Kowloon Bay,Amoy Gardens,BLOCK B,2,5900000,7/6/2018,12240.66,482ft<sup>2</sup>,87
633863,TOWER 7 2/F Room B,Ho Man Tin,The Zumurud,TOWER 7,2,37105000,7/6/2018,0,,
633862,TOWER 7 1/F Room B,Ho Man Tin,The Zumurud,TOWER 7,2,44526000,7/6/2018,0,,
633861,TOWER 2 5#/F Room H,To Kwa Wan,Grand waterfront,TOWER 2,2,7530000,7/6/2018,14940.48,504ft<sup>2</sup>,60
633860,BLOCK 2 1#/F Room B,Diamond Hill,Bel Air Heights,BLOCK 2,2,6880000,7/6/2018,11882.56,579ft<sup>2</sup>,31
633859,TOWER 1 3#/F Room H,Olympic,Park Avenue,TOWER 1,2,14500000,7/6/2018,17747.86,817ft<sup>2</sup>,38
633858,7/F Room Q,To Kwa Wan,Chung Nam Mansion,,2,4170000,7/6/2018,0,,26
633857,TOWER 27 3/F Room A,Yau Yat Tsuen,Parc Oasis,TOWER 27,2,12000000,7/6/2018,15831.13,758ft<sup>2</sup>,88
633856,TOWER TWO 1#/F Room 22,Hung Hom,The metropolis Residence,TOWER TWO,2,9700000,7/6/2018,15421.3,629ft<sup>2</sup>,83
633855,1#/F Room B,Sham Shui Po,Golden Court,,2,4000000,7/6/2018,10443.86,383ft<sup>2</sup>,156
633854,TOWER 2 3#/F Room D,To Kwa Wan,Sky Tower,TOWER 2,2,8000000,7/6/2018,13223.14,605ft<sup>2</sup>,304
633853,BLOCK D 1#/F Room D2,Cheung Sha Wan,Merlin Centre,BLOCK D,2,800000,7/6/2018,0,,
633852,TOWER 1 3#/F Room D,Lai Chi Kok,One West Kowloon,TOWER 1,2,14800000,7/6/2018,12627.99,1172ft<sup>2</sup>,27
633851,TOWER 1 6/F Room B,Ho Man Tin,The Zumurud,TOWER 1,2,39188000,7/6/2018,0,,
633850,TOWER 7 9/F Room A,Ho Man Tin,The Zumurud,TOWER 7,2,40129000,7/6/2018,0,,
633849,6/F Room 250A,Sham Shui Po,Wing On Building,,2,4038000,7/6/2018,0,,349
633848,TOWER 2 1#/F Room A,Sham Shui Po,Cronin Garden,TOWER 2,2,9800000,7/6/2018,13764.04,712ft<sup>2</sup>,70
633847,1#/F Room F,Yau Ma Tei,Kim Tak Building,,2,6330000,7/6/2018,8554.05,740ft<sup>2</sup>,66
633846,TOWER 3 1#/F Room A,Kowloon Station,The Harbourside,TOWER 3,2,28520000,7/6/2018,26407.41,1080ft<sup>2</sup>,46
633845,BLOCK L 1#/F Room 2,Kowloon Bay,Amoy Gardens,BLOCK L,2,5950000,7/6/2018,12395.83,480ft<sup>2</sup>,441
633844,BLOCK 8 1#/F Room C,Lam Tin,Sceneway Garden,BLOCK 8,2,7930000,7/6/2018,11661.76,680ft<sup>2</sup>,
633843,3/F Room A,Hung Hom,8 Baker Court,,2,4200000,7/6/2018,12280.7,342ft<sup>2</sup>,47
633842,1#/F Room E,Cheung Sha Wan,One New York,,2,5000000,7/6/2018,15060.24,332ft<sup>2</sup>,108
633902,4/F Room 77A,Tai Kok Tsui,Hing Wong Mansion,,2,4000000,7/6/2018,5000,800ft<sup>2</sup>,
633901,1#/F Room B,Sham Shui Po,Man Hoi Mansion,,2,1900000,7/6/2018,0,,
633900,1#/F Room C,Jordan,Fortune Court,,2,3800000,7/6/2018,13475.18,282ft<sup>2</sup>,171
633899,BLOCK F 2#/F Room 2,Lam Tin,Hong Pak Court,BLOCK F,2,6800000,7/6/2018,8222.49,827ft<sup>2</sup>,307
633898,8/F Room 2,Yau Ma Tei,Bell House,,2,8550000,7/6/2018,0,,17
633897,5/F Room B,San Po Kong,Tong Seng Mansion,,2,2800000,7/6/2018,0,,
633896,BLOCK 2 7/F Room C,Cheung Sha Wan,Manor Centre,BLOCK 2,2,3900000,7/6/2018,11436.95,341ft<sup>2</sup>,
633895,8/F Room B,Sham Shui Po,Chi Fai Court,,2,3150000,7/6/2018,9874.61,319ft<sup>2</sup>,
633837,TOWER 6 1/F Room D,Ho Man Tin,Mantin Heights,TOWER 6,2,11221000,6/6/2018,0,,
633836,TOWER 3 6/F Room G,Ho Man Tin,Mantin Heights,TOWER 3,2,23830700,6/6/2018,0,,
633835,BLOCK C 3#/F Room 7,Kowloon Bay,Amoy Gardens,BLOCK C,2,5950000,6/6/2018,12344.4,482ft<sup>2</sup>,178
633834,TOWER 7 1#/F Room A,Ho Man Tin,The Zumurud,TOWER 7,2,40653000,6/6/2018,0,,
633833,1/F Room A,Kowloon Tong,Lok Yuen,,2,21300000,6/6/2018,15777.78,1350ft<sup>2</sup>,196
633832,4/F Room G,Mong Kok,Kwong Wing Building,,2,3920000,6/6/2018,0,,96
633831,BLOCK G 1#/F Room 6,Kwun Tong,Hiu Lai Court,BLOCK G,2,3600000,6/6/2018,5990.02,601ft<sup>2</sup>,291
633830,4/F Room B,Wong Tai Sin,On Lee Building,,2,5920000,6/6/2018,0,,
633829,BLOCK 5 3#/F Room A,Kowloon Bay,Richland Gardens,BLOCK 5,2,4000000,6/6/2018,7751.94,516ft<sup>2</sup>,
633828,TOWER 2 2/F Room B,Kowloon Tong,Eden Gate,TOWER 2,2,51641400,6/6/2018,0,,
633827,9/F Room A,Sham Shui Po,Kam Yuen Building,,2,3650000,6/6/2018,0,,95
633826,1#/F Room B,Cheung Sha Wan,Lun May Building,,2,2880000,6/6/2018,11659.92,247ft<sup>2</sup>,92
633825,6/F Room NO.7A,Tsim Sha Tsui,Karlock Building,,2,6200000,6/6/2018,0,,
633824,2#/F Room A,Sham Shui Po,Maison Rose,,2,5382000,6/6/2018,13590.91,396ft<sup>2</sup>,8
633823,SITE 2 BLOCK 3 1#/F Room A,Whampo,Whampoa Garden,BLOCK 3,2,8000000,6/6/2018,14336.92,558ft<sup>2</sup>,43
633822,5/F Room A,Kowloon City,Luna Mansion,,2,3780000,6/6/2018,0,,42
633821,BLOCK A 2#/F Room 1,Diamond Hill,Sun Lai Garden,BLOCK A,2,5638000,6/6/2018,12612.98,447ft<sup>2</sup>,154
633820,7/F Room 6,To Kwa Wan,Kam Wah Building,,2,4480000,6/6/2018,0,,
633819,TOWER 6 3/F Room F,Yau Yat Tsuen,Parc Oasis,TOWER 6,2,11800000,6/6/2018,16737.59,705ft<sup>2</sup>,74
633818,TOWER 8 9/F Room C,Olympic,The Long Beach,TOWER 8,2,10500000,6/6/2018,14056.22,747ft<sup>2</sup>,56
633817,TOWER 6 3/F Room F,Olympic,Harbour Green,TOWER 6,2,11480000,6/6/2018,15306.67,750ft<sup>2</sup>,49
633816,TOWER 6 7/F Room G,San Po Kong,The Latitude,TOWER 6,2,9388000,6/6/2018,13846.61,678ft<sup>2</sup>,129
633815,BLOCK 2 2#/F Room B,Kowloon Station,The Arch,BLOCK 2,2,16500000,6/6/2018,31132.08,530ft<sup>2</sup>,106
633814,TOWER 6 1#/F Room G,Ho Man Tin,Mantin Heights,TOWER 6,2,17856500,6/6/2018,0,,
633813,BLOCK A 1#/F Room 1,Lam Tin,Kai Tin Tower,BLOCK A,2,5980000,6/6/2018,9917.08,603ft<sup>2</sup>,57
633812,NO.7 MOUNT 5/F Room C,Mei Foo,Mei Foo Sun Chuen,NO.7 MOUNT,2,7420000,6/6/2018,11967.74,620ft<sup>2</sup>,206
633811,3/F Room B,To Kwa Wan,Ka Wai Court,,2,3868000,6/6/2018,9320.48,415ft<sup>2</sup>,189
633810,4/F Room D,Kowloon City,Champion Court,,2,16400000,6/6/2018,0,,317
633809,4/F Room B,Kowloon City,Champion Court,,2,16200000,6/6/2018,0,,
633808,4/F Room A,Kowloon City,Champion Court,,2,16400000,6/6/2018,0,,556
633807,3/F Room B,Kowloon City,Champion Court,,2,18000000,6/6/2018,0,,99
633806,2/F Room D,Kowloon City,Champion Court,,2,16000000,6/6/2018,0,,93
633805,2/F Room B,Kowloon City,Champion Court,,2,15700000,6/6/2018,0,,685
633804,1/F Room A,Kowloon City,Champion Court,,2,15000000,6/6/2018,0,,100
633803,G/F Room B,Kowloon City,Champion Court,,2,17500000,6/6/2018,0,,573
633802,G/F Room A,Kowloon City,Champion Court,,2,15100000,6/6/2018,0,,
633801,1/F Room N,Mong Kok,Cheong Wang Mansion,,2,2500000,6/6/2018,0,,33
633800,TOWER 6 8/F Room D,Ho Man Tin,Mantin Heights,TOWER 6,2,11308200,6/6/2018,0,,
633799,TOWER 6 1#/F Room E,Ho Man Tin,One Homantin,TOWER 6,2,11432000,6/6/2018,0,,
633798,4/F Room M,Mong Kok,Cheong Wang Mansion,,2,2980000,6/6/2018,0,,59
633797,6/F Room A,Wong Tai Sin,Wah Kay House,,2,4480000,6/6/2018,10135.75,442ft<sup>2</sup>,36
633796,BLOCK O 2#/F Room 7,Kowloon Bay,Amoy Gardens,BLOCK O,2,5260000,6/6/2018,14177.9,371ft<sup>2</sup>,87
633795,1#/F Room D,Kwun Tong,Hopewell House,,2,3350000,6/6/2018,0,,10
633794,TOWER 6 1#/F Room B,Ngau Chi Wan,Aria,TOWER 6,2,25000000,6/6/2018,14044.94,1780ft<sup>2</sup>,48
633793,BLOCK 26 2#/F Room F,Lam Tin,Laguna City,BLOCK 26,2,7750000,6/6/2018,12128.33,639ft<sup>2</sup>,
633792,TOWER 7 4/F Room B,To Kwa Wan,Jubilant Place,TOWER 7,2,12100000,6/6/2018,11816.41,1024ft<sup>2</sup>,166
633791,1#/F Room A,Ho Man Tin,Peace Tower,,2,5900000,6/6/2018,12688.17,465ft<sup>2</sup>,35
633790,2/F Room A,To Kwa Wan,Kam Lung Building,,2,6300000,6/6/2018,0,,282
633789,1#/F Room A,Kwun Tong,Kentlum Mansion,,2,4750000,6/6/2018,0,,59
633788,2/F Room B,Tai Kok Tsui,Chee On Building,,2,3910000,6/6/2018,8988.51,435ft<sup>2</sup>,30
633787,BLOCK B 3/F Room 2,Kowloon Tong,Inverness Villa,BLOCK B,2,11380000,6/6/2018,14973.68,760ft<sup>2</sup>,
633786,3/F Room B,Hung Hom,Chee Shing Building,,2,4430000,6/6/2018,9955.06,445ft<sup>2</sup>,30
633785,1#/F Room B,Mong Kok,Man Shing Building,,2,4360000,6/6/2018,11815.72,369ft<sup>2</sup>,541
633784,3/F Room B,Jordan,Sun Lee Building,,2,3980000,6/6/2018,10585.11,376ft<sup>2</sup>,40
633783,BLOCK 4 3/F Room A,Ho Man Tin,Cascades,BLOCK 4,2,6680000,6/6/2018,11302.88,591ft<sup>2</sup>,1013
633782,FUNG YI COURT 1#/F Room 6,Hung Hom,United Building,FUNG YI COURT,2,4250000,6/6/2018,0,,750
633781,BLOCK 11 2#/F Room G,San Po Kong,Rhythm Garden,BLOCK 11,2,7090000,6/6/2018,10335.28,686ft<sup>2</sup>,141
633780,1#/F Room 10,Wong Tai Sin,Pang Ching Court,,2,5680000,6/6/2018,9742.71,583ft<sup>2</sup>,101
633779,BLOCK 1 1#/F Room G,Lam Tin,Laguna City,BLOCK 1,2,8000000,6/6/2018,12519.56,639ft<sup>2</sup>,376
633778,BLOCK C 3#/F Room 4,Lam Tin,Hong Nga Court,BLOCK C,2,5178000,6/6/2018,7025.78,737ft<sup>2</sup>,
633777,4/F Room C,Jordan,Fook Sing Building,,2,2750000,6/6/2018,0,,588
633776,4/F Room 7B,Yau Ma Tei,Wah Tak Building,,2,2380000,6/6/2018,0,,
633775,1#/F Room B,Mong Kok,Wai Fat Building,,2,4680000,6/6/2018,13109.24,357ft<sup>2</sup>,
633774,6/F Room A,Mong Kok,Mongkok Plaza,,2,5350000,6/6/2018,10388.35,515ft<sup>2</sup>,50
633773,YIN ON COURT 1#/F Room 18,Hung Hom,United Building,YIN ON COURT,2,4900000,6/6/2018,0,,654
633772,BLOCK 14 2#/F Room G,Wong Tai Sin,Tsui Chuk Garden,BLOCK 14,2,5400000,6/6/2018,11250,480ft<sup>2</sup>,
633771,BLOCK B 3/F Room B7,Tai Kok Tsui,Ocean Court,BLOCK B,2,4430000,6/6/2018,0,,48
633770,2/F Room C,Prince Edward,Ka Shing Building,,2,3660000,6/6/2018,0,,161
633769,NO.128 BROADWAY 7/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.128 BROADWAY,2,8420000,6/6/2018,9355.56,900ft<sup>2</sup>,83
633768,2/F Room B,Cheung Sha Wan,Po Wah Court( Un Chau Street),,2,3500000,6/6/2018,8433.73,415ft<sup>2</sup>,
633841,2#/F Room E,Ngau Tau Kok,Park Mansion,,2,4550000,6/6/2018,9912.85,459ft<sup>2</sup>,
633840,1#/F Room A,Mong Kok,Sun Wong House,,2,7300000,6/6/2018,10000,730ft<sup>2</sup>,356
633839,1/F Room A,Kowloon City,Kaiser's Mansion,,2,11500000,6/6/2018,8518.52,1350ft<sup>2</sup>,
633838,BLOCK 6 1#/F Room C,Kowloon Bay,Richland Gardens,BLOCK 6,2,5200000,6/6/2018,11063.83,470ft<sup>2</sup>,100
633758,BLOCK C 1#/F Room 3,Ho Man Tin,Chun Man Court,BLOCK C,2,7200000,5/6/2018,11446.74,629ft<sup>2</sup>,181
633757,1#/F Room G,Cheung Sha Wan,High One,,2,4550000,5/6/2018,0,,22
633756,TOWER 1 3#/F Room D,Kowloon Station,The Harbourside,TOWER 1,2,42300000,5/6/2018,30497.48,1387ft<sup>2</sup>,62
633755,BLOCK B 2#/F Room 2,Cheung Sha Wan,Wing Ning Building,BLOCK B,2,3700000,5/6/2018,10393.26,356ft<sup>2</sup>,17
633754,4/F Room E,Jordan,Wai Hang Building,,2,4250000,5/6/2018,0,,
633753,BLOCK L 9/F Room 5,Kowloon Bay,Amoy Gardens,BLOCK L,2,5850000,5/6/2018,12187.5,480ft<sup>2</sup>,65
633752,SITE 10 BLOCK 5 3/F Room D,Whampo,Whampoa Garden,BLOCK 5,2,13100000,5/6/2018,14010.7,935ft<sup>2</sup>,
633751,TOWER 1 6/F Room A,Hung Hom,Harbour Place,TOWER 1,2,3500000,5/6/2018,6261.18,559ft<sup>2</sup>,30
633750,TOWER 10 2#/F Room H,Olympic,Island Harbourview,TOWER 10,2,4000000,5/6/2018,6201.55,645ft<sup>2</sup>,40
633749,BLOCK 13 2#/F Room E,Lam Tin,Laguna City,BLOCK 13,2,9680000,5/6/2018,11295.22,857ft<sup>2</sup>,156
633748,NO.3 BROADWAY 4/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.3 BROADWAY,2,8000000,5/6/2018,9756.1,820ft<sup>2</sup>,
633747,BLOCK 8 2#/F Room E,Lai Chi Kok,Liberte,BLOCK 8,2,1000000,5/6/2018,1545.6,647ft<sup>2</sup>,78
633746,TOWER 2 1#/F Room D,Prince Edward,Prosperity Court,TOWER 2,2,4600000,5/6/2018,9145.13,503ft<sup>2</sup>,102
633745,B HONG WAH 1#/F Room 8,Lam Tin,Hong Wah Court,B HONG WAH,2,4938000,5/6/2018,9569.77,516ft<sup>2</sup>,33
633744,BLOCK B 7/F Room 11,Diamond Hill,Lung Poon Court,BLOCK B,2,4150000,5/6/2018,7167.53,579ft<sup>2</sup>,
633743,TAI WING BUILDINGBLOCK C 1#/F Room 10,Tai Kok Tsui,Cosmopolitan Estate,TAI WING BUILDINGBLOCK C,2,4000000,5/6/2018,10256.41,390ft<sup>2</sup>,31
633742,BLOCK 3 4#/F Room C,Tai Kok Tsui,Metro Harbour View,BLOCK 3,2,13000000,5/6/2018,14874.14,874ft<sup>2</sup>,132
633741,BLOCK B 2#/F Room 1,Ho Man Tin,Yee On Court,BLOCK B,2,9620000,5/6/2018,10594.71,908ft<sup>2</sup>,
633740,BLOCK 2 2#/F Room B,Kwun Tong,Woodview Court,BLOCK 2,2,6000000,5/6/2018,0,,
633739,2/F Room C,Kowloon City,Champion Court,,2,16000000,5/6/2018,0,,
633738,1/F Room D,Kowloon City,Champion Court,,2,15000000,5/6/2018,0,,838
633737,1/F Room C,Kowloon City,Champion Court,,2,15100000,5/6/2018,0,,
633736,BLOCK A 2#/F Room A2,Mong Kok,Shun King Building,BLOCK A,2,4720000,5/6/2018,0,,215
633735,7/F Room D,Ho Man Tin,Lung Man Building,,2,8950000,5/6/2018,0,,497
633734,TOWER 7 1#/F Room C,Hung Hom,Harbour Place,TOWER 7,2,11450000,5/6/2018,14870.13,770ft<sup>2</sup>,32
633733,TOWER 6 6/F Room D,Ho Man Tin,Mantin Heights,TOWER 6,2,10984400,5/6/2018,0,,
633732,7/F Room A,Sham Shui Po,Hing Yip Building,,2,5450000,5/6/2018,8762.06,622ft<sup>2</sup>,295
633731,3/F Room C,Mong Kok,Kwong Fai Mansion,,2,6650000,5/6/2018,11233.11,592ft<sup>2</sup>,
633730,BLOCK 6 9/F Room E,Cheung Sha Wan,Manor Centre,BLOCK 6,2,4000000,5/6/2018,10178.12,393ft<sup>2</sup>,1
633729,BLOCK B 2#/F Room 5,Lam Tin,Lei On Court,BLOCK B,2,7280000,5/6/2018,8666.67,840ft<sup>2</sup>,94
633728,4/F Room C,Mong Kok,Shun Hing Building,,2,3550000,5/6/2018,10790.27,329ft<sup>2</sup>,328
633727,4/F Room 12,Mong Kok,Ngai Hing Mansion,,2,5920000,5/6/2018,0,,37
633726,1/F Room D,Jordan,Po Wah Building,,2,2880000,5/6/2018,0,,174
633725,SITE 12 BLOCK 1 6/F Room C,Whampo,Whampoa Garden,BLOCK 1,2,11720000,5/6/2018,14275.27,821ft<sup>2</sup>,79
633724,1#/F Room H,Mong Kok,Kwong Yuen Building,,2,3800000,5/6/2018,0,,
633723,2#/F Room D,Sham Shui Po,Maison Rose,,2,4900000,5/6/2018,13424.66,365ft<sup>2</sup>,29
633722,1#/F Room 7,Tai Kok Tsui,Chung Yuen Building,,2,3800000,5/6/2018,0,,52
633721,BLOCK 3 4#/F Room E,Lai Chi Kok,AquaMarine,BLOCK 3,2,9700000,5/6/2018,14264.71,680ft<sup>2</sup>,182
633720,BLOCK 3 8/F Room C,Wong Tai Sin,Kai Tak Garden,BLOCK 3,2,5460000,5/6/2018,0,,188
633719,4/F Room REAR PORTI,Sham Shui Po,192-194 Yu Chau Street,,2,2900000,5/6/2018,0,,94
633718,BLOCK A 2/F Room 9,Cheung Sha Wan,Po Lai Court,BLOCK A,2,5480000,5/6/2018,9288.14,590ft<sup>2</sup>,204
633717,BLOCK 2 3/F Room C,Yau Ma Tei,Prosperous Garden,BLOCK 2,2,7000000,5/6/2018,9831.46,712ft<sup>2</sup>,833
633716,5/F Room B,Sham Shui Po,Ka Shun Building,,2,4480000,5/6/2018,8000,560ft<sup>2</sup>,
633767,1#/F Room F,Sham Shui Po,Harbour Park,,2,4020300,5/6/2018,0,,1
633766,TOWER 8 3#/F Room B,Olympic,Park Avenue,TOWER 8,2,21000000,5/6/2018,18633.54,1127ft<sup>2</sup>,190
633765,BLOCK 2 2#/F Room M,Hung Hom,Royal Peninsula,BLOCK 2,2,8350000,5/6/2018,13489.5,619ft<sup>2</sup>,220
633764,TOWER 1 1#/F Room C,Cheung Sha Wan,Heya Star,TOWER 1,2,8000000,5/6/2018,0,,35
633763,WO PING 1#/F Room 26,Cheung Sha Wan,Lei Cheng Uk Estate,WO PING,2,301300,5/6/2018,0,,
633762,BLOCK 12 1#/F Room A,Lam Tin,Sceneway Garden,BLOCK 12,2,9000000,5/6/2018,11494.25,783ft<sup>2</sup>,
633761,TOWER 20 4/F Room D,Yau Yat Tsuen,Parc Oasis,TOWER 20,2,11500000,5/6/2018,15333.33,750ft<sup>2</sup>,79
633759,1#/F Room G,Sham Shui Po,Harbour Park,,2,4030620,5/6/2018,0,,
633613,TOWER 7 6/F Room A,Ho Man Tin,Mantin Heights,TOWER 7,2,36338300,4/6/2018,0,,
633612,1#/F Room F,Mong Kok,Portland Building,,2,3980000,4/6/2018,12060.61,330ft<sup>2</sup>,76
633611,5/F Room B,Yau Ma Tei,Tung On Court,,2,4000000,4/6/2018,0,,67
633610,BLOCK 2 2#/F Room D,Ho Man Tin,Dragon View,BLOCK 2,2,13500000,4/6/2018,13567.84,995ft<sup>2</sup>,137
633609,BLOCK J 1#/F Room 3,Ho Man Tin,Chun Man Court,BLOCK J,2,2950000,4/6/2018,4689.98,629ft<sup>2</sup>,
633608,NO.98 BROADWAY 1#/F Room B,Mei Foo,Mei Foo Sun Chuen,NO.98 BROADWAY,2,15200000,4/6/2018,9500,1600ft<sup>2</sup>,
633607,NO.71 BROADWAY 1#/F Room A,Mei Foo,Mei Foo Sun Chuen,NO.71 BROADWAY,2,8000000,4/6/2018,9090.91,880ft<sup>2</sup>,88
633606,1#/F Room A,Tai Kok Tsui,Lime Stardom,,2,6950000,4/6/2018,14040.4,495ft<sup>2</sup>,58
633605,BLOCK C 1#/F Room C5,Ho Man Tin,Fair Way Garden,BLOCK C,2,5845000,4/6/2018,12902.87,453ft<sup>2</sup>,
633604,7/F Room A,Sham Shui Po,Fung Yat Court,,2,3550000,4/6/2018,11093.75,320ft<sup>2</sup>,37
633603,8/F Room B3,Ho Man Tin,Peace Building,,2,6450000,4/6/2018,0,,
633602,TOWER 1 2#/F Room B,Olympic,Hampton Place,TOWER 1,2,9350000,4/6/2018,14655.17,638ft<sup>2</sup>,118
633601,7/F Room 73,Jordan,Kam Bo Building,,2,4500000,4/6/2018,0,,
633600,BLOCK 16 2#/F Room B,Lam Tin,Laguna City,BLOCK 16,2,7300000,4/6/2018,11424.1,639ft<sup>2</sup>,630
633599,1#/F Room C,Prince Edward,Kiu Hay Mansion,,2,7800000,4/6/2018,0,,49
633598,TOWER 3 5#/F Room G,Olympic,Hampton Place,TOWER 3,2,8370000,4/6/2018,14186.44,590ft<sup>2</sup>,136
633597,1#/F Room B,Prince Edward,Lai Wah Court,,2,3330000,4/6/2018,9940.3,335ft<sup>2</sup>,178
633596,1#/F Room A,Sham Shui Po,Man Hoi Mansion,,2,4000000,4/6/2018,0,,150
633595,BLOCK D 6/F Room D5,Kowloon Bay,Tak Bo Garden,BLOCK D,2,5200000,4/6/2018,10633.95,489ft<sup>2</sup>,57
633594,1#/F Room C,Cheung Sha Wan,Scenic Court,,2,5380000,4/6/2018,11772.43,457ft<sup>2</sup>,37
633593,BLOCK D 1#/F Room D4,Ho Man Tin,Fair Way Garden,BLOCK D,2,4960000,4/6/2018,11980.68,414ft<sup>2</sup>,263
633592,3/F Room C,Kowloon City,Champion Court,,2,15000000,4/6/2018,0,,
633591,3/F Room A,Kowloon City,Champion Court,,2,15000000,4/6/2018,0,,
633590,3/F Room D,Kowloon City,Champion Court,,2,15000000,4/6/2018,0,,100
633589,TOWER 2 2#/F Room C,To Kwa Wan,Grand waterfront,TOWER 2,2,8680000,4/6/2018,14837.61,585ft<sup>2</sup>,102
633588,BLOCK 2 1#/F Room H,Ho Man Tin,Dragon View,BLOCK 2,2,10680000,4/6/2018,14895.4,717ft<sup>2</sup>,177
633587,1#/F Room 18,Tai Kok Tsui,Chung Wo Building,,2,3780000,4/6/2018,0,,362
633586,BLOCK 25 2/F Room F,Shek Kip Mei,Dynasty Heights,BLOCK 25,2,10500000,4/6/2018,13224.18,794ft<sup>2</sup>,131
633585,BLOCK F 1#/F Room 4,Kwun Tong,Cheung Wo Court,BLOCK F,2,2700000,4/6/2018,3947.37,684ft<sup>2</sup>,35
633584,2#/F Room B,Cheung Sha Wan,Lun May Building,,2,2750000,4/6/2018,11133.6,247ft<sup>2</sup>,213
633583,7/F Room F,Sham Shui Po,Wei Sun Building,,2,3600000,4/6/2018,10526.32,342ft<sup>2</sup>,291
633582,BLOCK A 2#/F Room 7,Diamond Hill,Lung Poon Court,BLOCK A,2,6800000,4/6/2018,11744.39,579ft<sup>2</sup>,113
633581,TOWER 3 1#/F Room C,Sham Shui Po,Trinity Towers,TOWER 3,2,6000000,4/6/2018,0,,52
633580,PHASE 1 BLOCK A 1/F Room 4,Mei Foo,Greenwood Villas,BLOCK A,2,9450000,4/6/2018,9926.47,952ft<sup>2</sup>,115
633579,NO.25 BROADWAY 1#/F Room C,Mei Foo,Mei Foo Sun Chuen,NO.25 BROADWAY,2,8800000,4/6/2018,9361.7,940ft<sup>2</sup>,
633578,TOWER I 1#/F Room A,Kowloon Station,The Waterfront,TOWER I,2,25000000,4/6/2018,17029.97,1468ft<sup>2</sup>,162
633577,1/F Room 58,Mong Kok,Kwok Chai Building,,2,5150000,4/6/2018,5073.89,1015ft<sup>2</sup>,421
633576,3/F Room A4,Jordan,Wai Ching Court,,2,4300000,4/6/2018,11111.11,387ft<sup>2</sup>,60
633575,8/F Room E,Prince Edward,Po Fung Building,,2,3320000,4/6/2018,0,,66
633574,BLOCK Y 6/F Room 5,Hung Hom,Whampoa Estate,BLOCK Y,2,7750000,4/6/2018,11923.08,650ft<sup>2</sup>,100
633573,TAI TUNG HOUSE 1#/F Room 14,San Po Kong,Tung Tau (II) Estate,TAI TUNG HOUSE,2,4980000,4/6/2018,0,,283
633572,5/F Room G,Sham Shui Po,Sheung Fook Building,,2,3980000,4/6/2018,0,,106
633571,BLOCK 1 3#/F Room D,Kowloon Station,The Arch,BLOCK 1,2,33000000,4/6/2018,28546.71,1156ft<sup>2</sup>,96
